,id,owner,created,isOrgItem,modified,guid,name,title,type,typeKeywords,description,tags,snippet,thumbnail,documentation,extent,categories,spatialReference,accessInformation,classification,licenseInfo,culture,properties,advancedSettings,url,proxyFilter,access,subInfo,appCategories,industries,languages,largeThumbnail,banner,screenshots,listed,ownerFolder,protected,numComments,numRatings,avgRating,numViews,contentStatus,orgId,scoreCompleteness,groupDesignations,apiToken1ExpirationDate,apiToken2ExpirationDate,contentOrigin,lastViewed,layers,tables,size,commentsEnabled,itemControl,sourceUrl,serviceProxyParams
378,f09445068fa7474984150dc64201db0e,esri_oceans,1653515047000,True,1659845627000,,,EMU_WOA2018_Change_3D,Scene Service,"['3DObject', 'ArcGIS Server', 'Data', 'Scene Service', 'Service', 'Hosted Service']",,"['EMU', 'Ecological', 'Marine', 'Units', '3D', 'Ocean', '2018', '2013', 'Change', 'Deprecated', 'unlisted', 'mature support']",Ecological Marine Units (WOA2018 Change) 3D,thumbnail/ago_downloaded.png,,"[[-179.93707114774494, -77.87776583768935], [179.93792942332018, 88.87502416275939]]",[],4326,Esri,,,,,,https://tiles.arcgis.com/tiles/P3ePLMYs2RVChkJx/arcgis/rest/services/EMU_WOA2018_Change_3D/SceneServer,,public,0,[],[],[],,,[],False,27becb29bf594c71884d9dbcc97a901a,False,0,0,0.0,13,deprecated,,60,,-1,-1,self,1723374000000,,,,,,,
379,6f5a49e5cd194e2e8c710cd6a1df00b4,esri_oceans,1638907032000,True,1639428930000,,AIS_File_Download_Size_DEV,AIS_File_Download_Size_DEV,Feature Service,"['ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'Metadata', 'Service', 'Singlelayer', 'Table', 'Hosted Service']",,"['AIS', 'Vessel Traffic', 'DEV', 'unlisted']",AIS_File_Download_Size_DEV,thumbnail/thumbnail1638907419975.png,,[],[],WGS_1984_Web_Mercator_Auxiliary_Sphere,,,,en-us,,,https://services.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/AIS_File_Download_Size_DEV/FeatureServer,,public,0,[],[],[],,,[],False,5e5302cdd1794945b89bf48f2fa06a1a,True,0,0,0.0,13,deprecated,,51,,-1,-1,self,1723467600000,,,,,,,
380,b9914bec14fd44b4b06175426f73e595,esri_oceans,1644015243000,True,1644016263000,,EMU_Change_Layer,EMU_Change_Layer,Feature Service,"['ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'Metadata', 'Service', 'Singlelayer', 'Hosted Service']",,"['EMU', 'Ecological', 'Marine', 'Units', 'Change']",EMU change layer 3D symbology.,thumbnail/thumbnail.png,,"[[-179.87499999963993, -77.8750000000312], [179.87499999963993, 88.8749999999918]]",[],4326,,,,en-us,,,https://services.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/EMU_Change_Layer/FeatureServer,,public,0,[],[],[],,,[],False,27becb29bf594c71884d9dbcc97a901a,False,0,0,0.0,13,,,58,,-1,-1,self,1723467600000,,,,,,,
381,383f62aed6284286a9db45bcb09b462a,esri_oceans,1674156209000,True,1674598556000,,,Global Ocean Surface Currents - Monthly Climatology (2001-2020),Web Map,"['ArcGIS API for JavaScript', 'ArcGIS Online', 'Explorer Web Map', 'Map', 'Online Map', 'Web Map']",,[''],,thumbnail/thumbnail1674592226737.png,,"[[-38.43693330685098, -51.34448343258712], [54.199785443124384, 19.80783607140599]]",[],,,,,en-us,,,,,private,0,[],[],[],,,[],False,cd307cfa40ef4709a958dfa85ac139cb,False,0,0,0.0,13,,,33,,-1,-1,self,1676995200000,,,,,,,
382,09c60bc7e6ac4dd59bc37b73ecfc7e2e,esri_oceans,1621026953000,True,1621027405000,,,ECU_EqualEarth_OnlineMap,Web Map,"['ArcGIS Online', 'Explorer Web Map', 'Map', 'Online Map', 'Web Map']","<span style='font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;'>Ecological Coastal Units built using the Equal Earth projection</span>",['ECU'],Ecological Coastal Units built using the Equal Earth projection,thumbnail/thumbnail1621027358168.png,,"[[-180, -90], [180, 90]]",[],,,,"<img alt='Esri logo' src='https://downloads.esri.com/blogs/arcgisonline/esrilogo_new.png' style='max-width:100%; height:auto; font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;' /><span style='font-family:Verdana, Helvetica, sans-serif; font-size:11.8182px;'>This work is licensed under the Web Services and API Terms of Use.   </span><br /><span style='font-family:Verdana, Helvetica, sans-serif; font-size:11.8182px;'>                               </span><a href='https://downloads2.esri.com/arcgisonline/docs/tou_summary.pdf' rel='nofollow ugc' style='color:rgb(0, 121, 193); text-decoration-line:none; font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;' target='_blank'><b>View Summary</b></a><span style='font-family:Verdana, Helvetica, sans-serif; font-size:11.8182px;'>  | <b> </b></span><a href='https://www.esri.com/en-us/legal/terms/full-master-agreement' rel='nofollow ugc' style='color:rgb(0, 121, 193); text-decoration-line:none; font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;' target='_blank'><b>View Terms of Use</b></a>",en-us,,,,,org,0,[],[],[],,,[],False,fa53d702f1b64c9c800eee168187116d,False,0,0,0.0,13,,,75,,-1,-1,self,1718042400000,,,,,,,
383,ecc6d17a882b4bed9fb2424045d7247e,esri_oceans,1715863565000,True,1715882415000,,phyc_baseline_2000_2020_depthmean_lt_min,Seafloor Primary Productivity (long-term min),Image Service,"['ArcGIS API for JavaScript', 'ArcGIS Server', 'Data', 'Image Service', 'Service', 'Tiled Imagery', 'Hosted Service']",,['Image Service'],,thumbnail/thumbnail1715882414192.png,,"[[-180.00000610436345, -89.99999847369712], [179.99998779042502, 89.99999847369712]]",[],4326,,,,en-us,{},,https://tiledimageservices.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/phyc_baseline_2000_2020_depthmean_lt_min/ImageServer,,public,0,[],[],[],,,[],False,0582388fdb8e4490a4dae7ce97df0d7e,False,0,0,0.0,13,,,33,,-1,-1,self,1723374000000,,,,,,,
384,3df5378451f24c00bd7d5fcfd4150b6a,esri_oceans,1667568096000,True,1667569712000,,,World Ocean Atlas 2018 - Phosphate,Image Service,"['ArcGIS Server', 'Data', 'Image Service', 'Service', 'Singlelayer', 'Tiled Imagery']",,"['World Ocean Atlas', 'WOA', 'Ocean', 'Maine', 'esri_oceans', 'esri_environment', 'hosted']",World Ocean Atlas (version 2018) from NOAA.  Phosphate in micromole per kilogram (µmol/kg).,thumbnail/ago_downloaded.png,,"[[-180, -90], [180, 90]]",[],,,,,en-us,,,https://tiledimageservices.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/WOA_2018/ImageServer,,public,0,[],[],[],,,[],False,d9aa1f98f85948eeb640d3fcc6c7e40a,True,0,0,0.0,12,,,66,,-1,-1,self,1708970400000,,,,,,,
385,9e933cd245a446da829fc92459a414ae,esri_oceans,1645028855000,True,1645034938000,,,World Seafloor Geomorphology,Feature Service,"['ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'Multilayer', 'Service', 'Hosted Service']",,['oceans'],,thumbnail/ago_downloaded.png,,"[[-179.99998854118687, -78.68697166443215], [179.99998854118687, 89]]",[],102100,,,,,,,https://services.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/World_Seafloor_Geomorphology/FeatureServer,,private,0,[],[],[],,,[],False,87a03b244d9b4b369b098074e08d5afd,False,0,0,0.0,12,,,33,,-1,-1,self,1677952800000,,,,,,,
386,34fb7e28bf4e425ab2ba2c0117a543b3,esri_oceans,1715786633000,True,1715882542000,,terrain_characteristics_ruggedness,Seafloor Ruggedness,Image Service,"['ArcGIS API for JavaScript', 'ArcGIS Server', 'Data', 'Image Service', 'Service', 'Tiled Imagery', 'Hosted Service']",,['Image Service'],,thumbnail/thumbnail1715882518894.png,,"[[-180.00000610436345, -89.99999847369712], [179.99998779042502, 89.99999847369712]]",[],4326,,,,en-us,{},,https://tiledimageservices.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/terrain_characteristics_ruggedness/ImageServer,,public,0,[],[],[],,,[],False,0582388fdb8e4490a4dae7ce97df0d7e,False,0,0,0.0,12,,,33,,-1,-1,self,1723374000000,,,,,,,
387,f187334f2551468ab301d218c96739bd,esri_oceans,1686682639000,True,1686684026000,,SLR_2050to2100_Multipatch_Merge,SLR_2050to2100_Multipatch_Merge,Feature Service,"['ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'Metadata', 'Multipatch', 'Service', 'Singlelayer', 'Hosted Service']",,[''],,thumbnail/thumbnail.png,,"[[-76.33315650969286, 36.82668865743962], [-76.24163614835794, 36.90532039137771]]",[],4326,,,,en-us,,,https://services.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/SLR_2050to2100_Multipatch_Merge/FeatureServer,,public,0,[],[],[],,,[],False,2963de14bfd6491099a2cbf3de7373a8,False,0,0,0.0,12,,,33,,-1,-1,self,1723467600000,,,,,,,
388,b6418b5a8c3b43388873ea3a2795d5fd,esri_oceans,1655151294000,True,1655151513000,,EMU_2018_Top,EMU_2018_Top,Feature Service,"['ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'Service', 'Singlelayer', 'Hosted Service', 'View Service']",,[],,thumbnail/ago_downloaded.png,,"[[-179.875, -78.37500000000001], [179.875, 89]]",[],102100,,,,en-us,,,https://services.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/EMU_2018_Top/FeatureServer,,private,0,[],[],[],,,[],False,27becb29bf594c71884d9dbcc97a901a,False,0,0,0.0,12,,,33,,-1,-1,self,1677996000000,,,,,,,
389,af93d8f68eec4278aaf4dc7b2cee7749,esri_oceans,1715805477000,True,1715882568000,,sws_baseline_2000_2019_depthmean_lt_min,Seafloor Current Velocity (long-term min),Image Service,"['ArcGIS API for JavaScript', 'ArcGIS Server', 'Data', 'Image Service', 'Service', 'Tiled Imagery', 'Hosted Service']",,['Image Service'],,thumbnail/thumbnail1715882473253.png,,"[[-180.00000610436345, -89.99999847369712], [179.99998779042502, 89.99999847369712]]",[],4326,,,,en-us,{},,https://tiledimageservices.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/sws_baseline_2000_2019_depthmean_lt_min/ImageServer,,public,0,[],[],[],,,[],False,0582388fdb8e4490a4dae7ce97df0d7e,False,0,0,0.0,12,,,33,,-1,-1,self,1723374000000,,,,,,,
390,8459886fc7d24f9aad5c53dfcec183d3,esri_oceans,1637034620000,True,1637068597000,,PML_Monthly_ChlorA_5_0_Monthly_mean_2000to2004,PML_Monthly_ChlorA_5_0_Monthly_mean_2000to2004,Image Service,"['ArcGIS Server', 'Data', 'Image Service', 'Service', 'Tiled Imagery', 'Hosted Service']",,['Baseline'],,thumbnail/blob.png,,"[[-180, -89.99999999999997], [179.99999999999994, 90]]",[],4326,,,,en-us,{},,https://tiledimageservices.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/PML_Monthly_ChlorA_5_0_Monthly_mean_2000to2004/ImageServer,,public,0,[],[],[],,,[],False,2c73fc3a3ef84fffbf0a7d11ed9e9d87,False,0,0,0.0,12,,,33,,-1,-1,self,1723374000000,,,,,,,
391,5c4c9baedc5b4353a2989ae33ab0938f,esri_oceans,1566318185000,True,1571165533000,,,platform,Feature Service,"['ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'Metadata', 'Service', 'Singlelayer', 'Hosted Service']","<DIV STYLE=""text-align:Left;""><DIV><DIV><P><SPAN>This data set contains point locations for oil and gas platforms (structures) located in the Gulf of Mexico federal waters. Note: Platforms are being added or modified continuously; obtaining updates of this database are required to know the true distribution of platform data. Because GIS projection and topology functions can change or generalize coordinates, these GIS files are considered to be approximate and are NOT an OFFICIAL record.</SPAN></P><P><SPAN><SPAN>An oil platform, offshore platform, or (colloquially) oil rig is a large structure with facilities to drill wells (optionally), to extract and process oil and natural gas, or to temporarily store product until it can be brought to shore for refining and marketing. In many cases, the platform contains facilities to house the workforce as well.</SPAN></SPAN></P><P><SPAN><SPAN>Depending on the circumstances, the platform may be fixed to the ocean floor, may consist of an artificial island, or may float. Remote subsea wells may also be connected to a platform by flow lines and by umbilical connections. These sub-sea solutions may consist of one or more subsea wells, or of one or more manifold centers for multiple wells.</SPAN></SPAN></P></DIV></DIV></DIV>","['esri_oceans', 'esri_marine', 'esri_energy', 'landscape', 'oceans', 'energy', 'esri_landscape', 'oceans1', 'disturbance']","The locations of structures at and beneath the water surface used for the purpose of exploration and resource extraction. Only platforms in the Gulf of Mexico, Federal Outer Continental Shelf (OCS) waters are included.",thumbnail/ago_downloaded.png,,"[[-97.11353325835023, 26.036001911602145], [-87.65572179761007, 30.195189070618405]]",[],102100,"Bureau of Safety and Environmental Enforcement, Office of Technical Data Management, Data Administration Unit",,"<DIV STYLE=""text-align:Left;""><DIV><DIV><P STYLE=""margin:0 0 0 0;""><SPAN><SPAN>BSEE will not assume any responsibility or liability for damages caused by errors or omissions in the original data set. BSEE has made efforts to ensure the accuracy and reliability of the data; however, some errors may exist. Notifications of errors are appreciated and shall be reported to the BSEE Public Information Office (see contact information below). Data is not intended to be used as legal documentation and shall not be constructed as such. The data was developed within the U.S. Government; no proprietary rights may be attached to them nor may they be sold to the U.S. Government as part of any procurement of ADP products or services. Data is not to be used for navigational purposes.</SPAN></SPAN></P><P STYLE=""margin:0 0 0 0;""><SPAN /><SPAN /></P><P STYLE=""text-align:Center;margin:0 0 0 0;""><SPAN><SPAN>For more information please visit our webpage: </SPAN><A href=""https://www.bsee.gov/""><SPAN>https://www.bsee.gov/</SPAN></A></SPAN></P><P STYLE=""text-align:Center;margin:0 0 0 0;""><SPAN /><SPAN /></P><P STYLE=""text-align:Center;margin:0 0 0 0;""><SPAN><SPAN>Gulf of Mexico OCS Region &amp; Atlantic Activities</SPAN></SPAN></P><P STYLE=""text-align:Center;margin:0 0 0 0;""><SPAN><SPAN>Public Information Office</SPAN></SPAN></P><P STYLE=""text-align:Center;margin:0 0 0 0;""><SPAN><SPAN>1201 Elmwood Park Blvd.</SPAN></SPAN></P><P STYLE=""text-align:Center;margin:0 0 0 0;""><SPAN><SPAN>New Orleans, LA 70123-2394</SPAN></SPAN></P><P STYLE=""text-align:Center;margin:0 0 0 0;""><SPAN><SPAN>Phone: 1-800-200-4853 </SPAN></SPAN></P><P STYLE=""text-align:Center;margin:0 0 0 0;""><SPAN><SPAN>Public Affairs Officer: Karla Marshall karla.marshall@bsee.gov</SPAN></SPAN></P><P STYLE=""text-align:Center;margin:0 0 0 0;""><SPAN><SPAN>O: 504-736-2595</SPAN></SPAN></P><P STYLE=""text-align:Center;margin:0 0 0 0;""><SPAN>M: 504-400-7836</SPAN></P></DIV></DIV></DIV>",en-us,,,https://services.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/platform/FeatureServer,,private,0,[],[],[],,,[],False,d16a0b80d7504e1da68e035c3975fc1b,True,0,0,0.0,12,,,83,,-1,-1,self,1678064400000,,,,,,,
392,4a89d904eead49a8a3938fb71402258c,esri_oceans,1655913744000,True,1655917399000,,,EMU_2018_scenes_gdb,Feature Service,"['ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'Multilayer', 'Service', 'Hosted Service']",,[],,thumbnail/ago_downloaded.png,,"[[-179.875, -78.37500000000001], [179.875, 89]]",[],102100,,,,,,,https://services.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/EMU_2018_scenes_gdb/FeatureServer,,private,0,[],[],[],,,[],False,27becb29bf594c71884d9dbcc97a901a,True,0,0,0.0,11,deprecated,,33,,-1,-1,self,1678003200000,,,,,,,
393,3f7e4f186af249488a104beec9bfa173,esri_oceans,1715861862000,True,1715882580000,,sws_baseline_2000_2019_depthmean_lt_max,Seafloor Current Velocity (long-term max),Image Service,"['ArcGIS API for JavaScript', 'ArcGIS Server', 'Data', 'Image Service', 'Service', 'Tiled Imagery', 'Hosted Service']",,['Image Service'],,thumbnail/thumbnail1715882464624.png,,"[[-180.00000610436345, -89.99999847369712], [179.99998779042502, 89.99999847369712]]",[],4326,,,,en-us,{},,https://tiledimageservices.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/sws_baseline_2000_2019_depthmean_lt_max/ImageServer,,public,0,[],[],[],,,[],False,0582388fdb8e4490a4dae7ce97df0d7e,False,0,0,0.0,11,,,33,,-1,-1,self,1723374000000,,,,,,,
394,753d2604f343473f975b889565754f12,esri_oceans,1694096125000,True,1694096712000,,Monthly_Dissolved_Iron,Monthly Dissolved Iron,Image Service,"['ArcGIS Server', 'Data', 'Image Service', 'Service', 'Tiled Imagery', 'Hosted Service']",,['Image Service'],,thumbnail/blob.png,,"[[-178.50000000000605, -72.86193351279016], [178.9137503429907, 74.49999999992605]]",[],4326,,,,en-us,{},,https://tiledimageservices.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/Monthly_Dissolved_Iron/ImageServer,,public,0,[],[],[],,,[],False,,True,0,0,0.0,11,,,33,,-1,-1,self,1723374000000,,,,,,,
395,2ebf15eb91d5476794981a35d2604623,esri_oceans,1566593798000,True,1567104583000,,,World_EEZ,Feature Service,"['ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'Multilayer', 'Service', 'Hosted Service']",,"['esri_oceans', 'esri_marine', 'landscape', 'oceans', 'energy', 'esri_landscape', 'oceans1', 'boundaries']",,thumbnail/ago_downloaded.png,,"[[-179.9999885408441, -85.56249999977484], [179.9999885408441, 86.9940053503737]]",[],,,,,,,,https://services.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/World_EEZ/FeatureServer,,private,0,[],[],[],,,[],False,d16a0b80d7504e1da68e035c3975fc1b,True,0,0,0.0,10,,,50,,-1,-1,self,1678050000000,,,,,,,
396,6879f6c7cd36483a8542132115dc9cc1,esri_oceans,1566255503000,True,1567017107000,,,AnchorageAreas,Feature Service,"['ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'Metadata', 'Service', 'Singlelayer', 'Hosted Service']",,"['esri_oceans', 'esri_marine', 'landscape', 'oceans', 'energy', 'esri_landscape', 'oceans1', 'disturbance']",,thumbnail/ago_downloaded.png,,"[[-178.30605065415477, 5.876954578980268], [179.37004372231533, 71.23297865651104]]",[],,,,,en-us,,,https://services.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/AnchorageAreas/FeatureServer,,private,0,[],[],[],,,[],False,d16a0b80d7504e1da68e035c3975fc1b,True,0,0,0.0,10,,,33,,-1,-1,self,1678017600000,,,,,,,
397,3d3bf4e57e9a45af93caf173f1526866,esri_oceans,1567621831000,True,1567621998000,,,BathymetryContours,Feature Service,"['ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'Metadata', 'Service', 'Singlelayer', 'Hosted Service']",,"['esri_oceans', 'esri_marine', 'landscape', 'energy', 'esri_landscape', 'oceans', 'oceans1', 'elevation']",,thumbnail/ago_downloaded.png,,"[[-179.9773088749217, -17.541413972313585], [179.98488189734562, 74.68043875316307]]",[],,,,,,,,https://services.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/BathymetryContours/FeatureServer,,private,0,[],[],[],,,[],False,d16a0b80d7504e1da68e035c3975fc1b,True,0,0,0.0,10,,,50,,-1,-1,self,1677952800000,,,,,,,
398,3ca7c6b46b19471088371902a4a2d79e,esri_oceans,1716297406000,True,1716298528000,,Sulpis_etal_PNAS2018_OCADS_ccd_depth_present_day,Calcite Compensation Depth (CCD),Image Service,"['ArcGIS API for JavaScript', 'ArcGIS Server', 'Data', 'Image Service', 'Service', 'Tiled Imagery', 'Hosted Service']",Sulpis_etal_PNAS2018_OCADS_ccd_depth_present_day,['Image Service'],"Depth at which the calcite rain rate equals its dissolution rate, see Sulpis et al. (PNAS, 2018)",thumbnail/thumbnail1716298484723.png,,"[[5.684341886080802e-14, -89.99999999999994], [360.00000000000006, 90.00000000000006]]",[],4326,,,,en-us,{},,https://tiledimageservices.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/Sulpis_etal_PNAS2018_OCADS_ccd_depth_present_day/ImageServer,,public,0,[],[],[],,,[],False,0582388fdb8e4490a4dae7ce97df0d7e,True,0,0,0.0,10,,,50,,-1,-1,self,1723374000000,,,,,,,
399,60f7feeceab64f27815eb64e0d795ab5,esri_oceans,1715863313000,True,1715882382000,,phyc_baseline_2000_2020_depthmean_lt_max,Seafloor Primary Productivity (long-term max),Image Service,"['ArcGIS API for JavaScript', 'ArcGIS Server', 'Data', 'Image Service', 'Service', 'Tiled Imagery', 'Hosted Service']",,['Image Service'],,thumbnail/thumbnail1715882368145.png,,"[[-180.00000610436345, -89.99999847369712], [179.99998779042502, 89.99999847369712]]",[],4326,,,,en-us,{},,https://tiledimageservices.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/phyc_baseline_2000_2020_depthmean_lt_max/ImageServer,,public,0,[],[],[],,,[],False,0582388fdb8e4490a4dae7ce97df0d7e,True,0,0,0.0,10,,,33,,-1,-1,self,1723374000000,,,,,,,
400,1b1ed0a8a3934bb3902b2613b7a2e2c8,esri_oceans,1715862529000,True,1715882592000,,o2_baseline_2000_2018_depthmean_lt_min,Seafloor Oxygen (long-term min),Image Service,"['ArcGIS API for JavaScript', 'ArcGIS Server', 'Data', 'Image Service', 'Service', 'Tiled Imagery', 'Hosted Service']",,['Image Service'],,thumbnail/thumbnail1715882449984.png,,"[[-180.00000610436345, -89.99999847369712], [179.99998779042502, 89.99999847369712]]",[],4326,,,,en-us,{},,https://tiledimageservices.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/o2_baseline_2000_2018_depthmean_lt_min/ImageServer,,public,0,[],[],[],,,[],False,0582388fdb8e4490a4dae7ce97df0d7e,False,0,0,0.0,9,,,33,,-1,-1,self,1723374000000,,,,,,,
401,34c119fc71f84d57a02fcb8b740d990b,esri_oceans,1719269220000,True,1719269221000,,,USA time zones and capitols,Web Map,"['ArcGIS Online', 'Explorer Web Map', 'Map', 'Online Map', 'Web Map']",,"['automation', 'python']",Jupyter notebook widget saved as a web map,thumbnail/output4.png,,"[[-117.17106167872154, 32.713650855029606], [-117.15818707544972, 32.72087220270356]]",[],,,,,english (united states),,,,,private,0,[],[],[],,,[],False,,False,0,0,0.0,9,,,55,,-1,-1,self,1719345600000,,,,,,,
402,711d12e9b5f74385bd61c9b7ee6286f8,esri_oceans,1715864553000,True,1715882766000,,thetao_baseline_2000_2019_depthmean_lt_max,Seafloor Temperature (long-term max),Image Service,"['ArcGIS API for JavaScript', 'ArcGIS Server', 'Data', 'Image Service', 'Service', 'Tiled Imagery', 'Hosted Service']",,['Image Service'],,thumbnail/thumbnail1715882765860.png,,"[[-180.00000610436345, -89.99999847369712], [179.99998779042502, 89.99999847369712]]",[],4326,,,,en-us,{},,https://tiledimageservices.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/thetao_baseline_2000_2019_depthmean_lt_max/ImageServer,,public,0,[],[],[],,,[],False,0582388fdb8e4490a4dae7ce97df0d7e,False,0,0,0.0,9,,,33,,-1,-1,self,1723374000000,,,,,,,
403,d3d1929eaa6845da9fae5cc53d219085,esri_oceans,1608732938000,True,1608732951000,,,AIS_App_Bookmarks,Feature Service,"['ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'Service', 'Singlelayer', 'Table', 'Hosted Service']",,"['AIS', 'Vessel Traffic', 'Shipping']",,thumbnail/ago_downloaded.png,,[],[],,,,,en-us,,,https://services.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/AIS_App_Bookmarks/FeatureServer,,private,0,[],[],[],,,[],False,11ce415090434882b0021f58c4ae6cff,False,0,0,0.0,9,deprecated,,50,,-1,-1,self,1678024800000,,,,,,,
404,ebe149fe16214d73be6cd9ad52a3a5ac,esri_oceans,1715804831000,True,1715882506000,,terrain_characteristics_TPI,Seafloor Topographic Position Index (TPI),Image Service,"['ArcGIS API for JavaScript', 'ArcGIS Server', 'Data', 'Image Service', 'Service', 'Tiled Imagery', 'Hosted Service']",,['Image Service'],,thumbnail/thumbnail1715882504932.png,,"[[-180.00000610436345, -89.99999847369712], [179.99998779042502, 89.99999847369712]]",[],4326,,,,en-us,{},,https://tiledimageservices.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/terrain_characteristics_TPI/ImageServer,,public,0,[],[],[],,,[],False,0582388fdb8e4490a4dae7ce97df0d7e,False,0,0,0.0,9,,,33,,-1,-1,self,1723374000000,,,,,,,
405,0ad987be1f1b4a71a34128b9df589ff2,esri_oceans,1628187822000,True,1628187833000,,,vent_fields_all,Feature Service,"['ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'Service', 'Singlelayer', 'Hosted Service']",,[],,thumbnail/ago_downloaded.png,,"[[-179.956, -64.5], [179.82500000000002, 86.9833]]",[],102100,,,,en-us,,,https://services.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/vent_fields_all/FeatureServer,,private,0,[],[],[],,,[],False,2925d02335854b3db038369598ae4df7,False,0,0,0.0,9,,,33,,-1,-1,self,1678053600000,,,,,,,
406,d0e74b927bbe4031913e7ab7bbda3311,esri_oceans,1715806343000,True,1716322875000,,terrain_characteristics_slope,Seafloor Slope,Image Service,"['ArcGIS API for JavaScript', 'ArcGIS Server', 'Data', 'Image Service', 'Service', 'Tiled Imagery', 'Hosted Service']",,['Image Service'],,thumbnail/thumbnail1716322873555.png,,"[[-180.00000610436345, -89.99999847369712], [179.99998779042502, 89.99999847369712]]",[],4326,,,,en-us,{},,https://tiledimageservices.arcgis.com/P3ePLMYs2RVChkJx/arcgis/rest/services/terrain_characteristics_slope/ImageServer,,public,0,[],[],[],,,[],False,,False,0,0,0.0,9,,,33,,-1,-1,self,1723374000000,,,,,,,
